rombeoqjoq	samcmuralju	$r_1$ is a kernel of operating system $j_1$ on computer $j_2=s_1$
romkoe	samcu'a	$x_1$ clicks/selects $x_2$.
rombuaq	samfli	$f_1=s_1$ crashes while doing $f_2$ (state / event)
romꝡota	samgotro	$g_1$ is $2^{80}$ of $g_2$ in dimension/aspect $g_3$ (default is units).
romcoe	samjo'e	Computer $j=1=s_1$ is connected to computer $j_2=s_1$ via medium $j_3$.
romcoetua	samjongau	$g_1$ (agent) connects computer $j=1=s_1$ to computer $j_2=s_1$ via medium $j_3$.
romchıu	samjudri	$j_1$ is an adress of / are co-ordinates of computer system / computerized thing $j_2=s_1$ in system $j_3$; computerized thing has purpose $s_2$.
romtoaı	samka'u	$k1$ is an amount of computer elementary particles/smallest measurable increments of computer property/activity $k2$; k1 is a bit(s)
rom'ıq	samkai	$c_1$ is characterized by computer properties; $c_1$ is digital.
romluaq	samkei	$k_1$ plays with computer/gaming system/gaming console $s_1$.
rombıq	samki'o	$k_1$ is 1024 ($2^{10}$) of $k_2$ in dimension/aspect $k_3$ (default is units).
rombucuetua	samnarca'igau	$g_1=c_1$ logs out of computer $c_2$ as username $c_3$
rompeta	sampetso	$p_1$ is $2^{50}$ of $p_2$ in dimension/aspect $p_3$ (default is units).
rompeq	sample	$x_1$ is computer paper from source $x_2$ for computer/printer $x_3$.
romchoq	sampli	$p_1$ is a computer user / user of computer $p_2=s_1$ for purpose $p_3=s_2$.
rompoq	sampre	$x_1=s_1=p_1$ is a computer-person/robot with purpose $x_2=s_2$
romcase	samru'e	$p_1$ is a computer process with inputs $p_2$ and outputs/results $p_3$, passing through stages $p_4$, on computer $s_1$.
romcasepaq	samrucpau	$pa_1$ is a thread of process [computer process] $pa_2=pr_1$.
romlueq	samse'u	$se_1=sk_1$ is a server [computer] serving client(s) [computer(s)] $se_2$ with service $se_3$ (activity).
romdıu	samske	$x_{1}$ is computer science with science methodology $x_{2}$.
romtoaı	samsle	$se1$ is an indivisible, most basic computer subunit unit of computer $se2$; se1 is a bit
romkeoı	samta'a	$t_1$ talks via computer to $t_2$ about $t_3$ in language $t_4$.
romchuo	samtci	$t_1$ is a computer program / tool / application for purpose $t_2=s_2$ on computer(s) including $s_1$.
romchuofıeq	samtcifi'i	$f_1$ programs [writes computer program] $f_2=t_1$ for function/purpose $f_3=t_2=s_2$ from existing elements/ideas $f_4$; $f_1$ is a programmer
romchuolueq	samtcise'u	$se_1=sk_1$ is a server [computer program] serving client(s) [computer program(s)] $se_2$ with service $se_3$ (activity).
romtera	samterto	$t_1$ is $2^{40}$ of $t_2$ in dimension/aspect $t_3$ (default is units).
romcaqchuo	samtrotci	$x1=tc1$ is a console for controlling computer $x2=s1=tr2$
romjuo	samxa'a	$xa_1$ is an e-mail to intended audience $xa_2$ from author/originator $xa_3$ with content $xa_4$.
rommuq	samxa'e	$xa_1$ is a pointing device for computer $xa_2=s_1$.
rom'esa	samxexso	$xe_1$ is $2^{60}$ of $xe_2$ in dimension/aspect $xe_3$ (default is units).
romfuaqtoq	samxrata'o	$x_1$ is a graphics tablet / digital drawing tablet for computer $x_2$
rommega	samymegdo	$m_1$ is 1048576 ($2^{20}$) of $m_2$ in dimension/aspect $m_3$ (default is units).
romsuechuo	samymi'etci	$x_1$ is a shell/REPL for controlling $x_2$.
romkato	samymlatu	$x_1$ is a robot cat/doraemon
rommoaq	samymo'i	$m_1=s_1$ (computer) loads [data] $m_2$.
romdıeq	samymri	$m_1$ (agent) sends e-mail $m_2$ to person / computer $m_3$ from person / computer $m_4$ by computer network $m_5$.
romjıq	samyza'i	$x_1$ exists for $x_2$ within computer $x_3$; $x_1$ is virtual reality.
romseta	samyzetro	$z_1$ is $2^{70}$ of $z_2$ in dimension/aspect $z_3$ (default is units).
romtı	samyzva	$z_1$ is logged on to computer $z_2=s_1$.
shuaıhuaq	sapmau	$s_1=z_1$ is simpler than $z_2$ in property $s_2=z_3$ by amount $z_4$.
shuaızıu	sapna'u	$x1$ is a scalar in structure/set $x2$ with properties (potentially including magnitude, etc. in a given metric and coordinate system) $x3$; $x1$ is a simple number; $x1$ is a number that lacks 
shuaısaımezu	sapxrebau	$b_1=m_1=s_1$ is pidgin used by $b_2$ to express/communicate $b_3$, created from sources including $m_2$.
shuaı'ıqlı	sapygli	$x_1$ pertains to Simple English culture in aspect $x_2$
poıbadueq	sasfoi	$f_1$ is a lawn/meadow/field of grass species $s_2$.
poıbachea	sasmapku	$x_1$ is a straw hat.
poıbadueq	sastu'a	$t_1$ is a grassland/prairie/steppe in location $t_2$ with endemic grass species $s_2$
poıbasıunıu	sasysmispa	$s_1$ is a sedge (plant in family Cyperaceae) of species/strain/cultivar $s_2$.
zemsoq	saunrai	$x_1$ is most familiar, among $x_2$, to $x_3$.
zemhuaq	sauzma	$x_1$ is more familiar than $x_2$ to $x_3$ in feature/aspect $x_4$ (ka)
caqgıamtua	sazmuvgau	$g_1=s_1$ [person/agent] steers/manoeuvres object/vehicle $m_1$ to destination/receiver $m_2$ [away] from origin $m_3$ over path/route $m_4$ by operating/driving machine/apparatus/vehicle $s_2$ (default: x2).
caqfa	sazykla	$x_1$ drives to $x_2$ from $x_3$ via $x_4$ by operating $x_5$.
caqshaı	sazysti	$x_1=sa_1=si_1$ [agent] ceases/halts/ends the operation of [apparatus/machine] $x_2=sa_2$ in aspect/function/process/activity $x_3=si_2$
taqhıoq	se'ijgi	$s_1$=$j_1$ takes self-pride in/is proud of themself for $j_2$
taqchuq	se'ircti	$x_1$ (partially) eats itself/performs autophagy.
taqruheojıam	se'irjvedatcatra	$x_1$ commits murder-suicide, killing themself and $x_2$ via means/method $x_3$
taqjuoı	se'iski	$x_1$ describes / tells about themself to audience $x_2$ with self-description $x_3$.
taqcaq	se'itro	$j_1=s_2$ has self-control/good temper in regard of $j_3$ (activity/event/performance).
taqrıu	se'ixru	$xr_1=xr_2$ returns itself to state $xr_3$ from state $xr_4$.
lueqsho	se'urbi'o	$s_1=b_1$ (agent) volunteers/signs up to serve $s_2$ with service $s_3$ (activity) under conditions $b_3$.
joqhuatıe	sedgai	$g_1$ is a hood (headwear) covering $g_2=s_1$.
joqhuatıeshatı	sedgaicreka	$c_1=g_1$ is a hoodie of material $c_2$.
joqhuageakuoq	sedgalbo'u	$b_1$ is a parietal bone (os parietale) performing function $b_2$ in body of $b_3$.
joqhuagaokuoq	sedgapybo'u	$b_1$ is a parietal bone (os parietale) performing function $b_2$ in body of $b_3$.
joqhuapuenuq	sedjmacurnu	$x_1$ is a cephalopod of species $x_2$.
joqhuagıamgıqmıujeq	sedmu'utoltu'i	$x_1=t_1=s_2$ disagrees by shaking the head with person(s)/position/side $x_2=t_2$ that $x_3=t_3$ (du'u) is true about matter $x_4=t_4$.
joqhuagıammıujeq	sedmu'utu'i	$x_1=t_1=s_2$ agrees by nodding with person(s)/position/side $x_2=t_2$ that $x_3=t_3$ (du'u) is true about matter $x_4=t_4$.
joqhuareaq	sedvre	$x_1$'s head rests on $x_2$
joqhuacıatua	sedycaugau	$g_1$ beheads $c_1=s_2$.
joqhuashaq	sedycra	$c_1$ is the forehead of $s_2$.
joqhuanoı	sedycro	$x_1$ has/feels a headache.
joqhuadea	sedyda'i	$x_1$ headbutts $x_2$.
joqhuakıaqcıa	sedykrecau	$c_1=s_2=c_2$ is bald.
joqhuafuq	sedyta'u	$x_1=t_1$ is a hat worn by/on the head of $x_2=t_2=s_2$ for purpose $x_3=t_3$.
joqhuatıakuoq	sedyti'ebo'u	$b_1$ is a occipital bone (os occipitale) performing function $b_2$ in body of $b_3$.
lueqtua	sefygau	$x_1$ enslaves $x_2$ to do service $x_3$
cheocho	semnei	$x_1$ and $x_2$ are fond of each other
cheomaı	sempa'i	$x_1$ and $x_2$ love each other
cheopaı	sempe'o	$x_1$ and $x_2$ are friends / act friendly to each other
cheoloı	semxei	$x_1$ and $x_2$ hate each other
boepaqkıoq	sentyboi	$x_1$ is a bubble(layer-ball) with material $x_2$
poecıa	sepcau	$s_1$ is immediately next to $x_2$.
poebua	sepxa'u	$x_1$ lives alone in home $x_2$
poegoeq	sepybi'u	$x_1$ is a screen separating $x_2$ from $x_3$
poetua	sepygau	$x_1=g_1$ separates/puts distance/barrier(s) between $x_2=s_1$ and $x_3=s_2$.
boepaqpıo	setro'i	$r_1$ is a quantity of sedimentary rock of type/composition $r_2$ from location $r_3$
taqbıaq	sezbanzu	$x_1$ is self-sufficient/independent for purpose $x_2$ under conditions $x_3$.
taqbuırıoq	sezbarkle	$x_1$ (metric space/set/class/structure) is a metric subspace/subset(/subclass) of $x_2$ (metric space/set/class) which is closed therein. $x_1$ is an closed subset of $x_2$, where closedness is taken to be understood as being considered within $x_2$ and under the metric shared by $x_1$ and $x_2$
taqjaotua	sezdargau	$x_1$ removes/distances themself from $x_2$ in property $x_3$ (ka).
taqgeatua	sezgalgau	$gas_1=s_1$ raises/elevates it/his/her self by in frame of reference $gal_2$ as compared with standard/baseline $gal_3$.
taqseaq	sezgle	$g_1=s_2$ masturbates/has sex without partner(s).
taqseraq	sezgunta	$g_1=g_2=s_1=s_2$ has a fit/self-attack/ allergic reaction of type $g_3$.
taqsıqja	sezlu'i	$x_1$ washes his/her/em/itself of dirt/contaminant $x_2$ in/with cleaning material(s) $x_3$.
taqchua	sezme'e	$c_1$ is an autonym (self-given name) of $c_2=c_3$.
taqdutua	sezmlugau	$g_1=se_2$ pretends to have property(ies) $si_2$ to observer $si_3$ under conditions $si_4$
taqshe	sezni'i	$x_1$ is a tautology under rules/logic system $x_2$
taqshekune	seznibju'a	$j_1$ (text) is a tautological statement about $j_2$ in language $j_3$.
taqhıeq	sezre'o	$r_1=s_2$  throws/launches/casts/hurls oneself to/at/in direction $r_3$.
taqteoqcua	sezreispu	$x_1=se_2=p_3=sp_1$ answers one's own question about subject $x_2=p_2$.
taqrıerıoq	sezrurkle	$x_1$ is an open set in the topological space $x_2$.
taqshıaoshao	sezycancydji	$d1$ desires/wants/wishes vanishing/disappearance of them self for reason $d3$; d1 wants to disappear.
taqjıam	sezycatra	$x_1$ commits suicide / kills him/herself by method $x_2$.
taqjıamshao	sezycatrydji	$d1$ desires/wants/wishes to die for reason $d3$; d1 is suicidal.
taqcıaseje	sezycaucinse	$c_1$ in activity/state $c_2$ exhibits anegosexuality/aegosexuality/autochorissexuality by standard $c_4$.
taqsıgı	sezyci'i	$c_1$ is self-interested.
taqboq	sezyfanta	$f_1=s_2$ exercises/show self-restraint
taqhıoqduı	sezyjgidu'e	$j_1=s_2$ is conceited by standard $d_3$
taq'ıqmıu	sezykaiji'i	$x_1$ opines that they are/does $x_2$ (ka); $x_1$ identifies themselves with property $x_2$
taqmaı	sezypa'i	$x_1$ is a love-loved; $x_1$ is a narcissist
taqlueq	sezyse'u	$x_1=sel_1=sev_2$ is selfish/self-serving/egotistical in regard to activity $x_2=sel_3$. $x_1=sel_1=sev_2$ is an egotist.
taqpoetua	sezyseigau	$x_1$ separates/removes themself from $x_2$ by gap/interval/partition/barrier $x_3$.
taqjuoıjuo	sezyskinoi	$n_1$ is an autobiography/resumé/home page of $n_2$=$n_3$, intended for $n_4$.
taqjuoıtoa	sezyskivla	$x_1$ is an autonym (word that describes itself) meaning $x_2$ in language $x_3$
taqgıqcaq	sezytoltro	$j_1=s_2$ is out of control/temper of/with regard to $j_3$ (activity/event/performance).
taqruoseje	sezytracinse	$c_1=t_1=s_2$ in activity/state $c_2$ expresses gender identity $c_3=t_2=s_1$ (ka) by standard $c_4$.
taqruaq	sezyxu'a	$s_2=x_1$ (agent) self-affirms/claims/declares $s_1=x_2$ (du’u) is true about ones identity/self.
taqjeaq	sezyze'a	$s_1=z_1$ improves itself/is self-improving/augmenting/increasing in property/quantity $z_2$ by amount $z_3$.
zoeqjıenhe	sfapailai	$x_1=k_1=p_2=s_2$ has penalty / is penalized with penalty / judgement $x_2=k_2=p_3=s_4$ for infraction $x_3=s_3$ by judge / evaluator / ranking $x_3=k_3=p_1=s_1$; $x_2$ is a penalty.
remnuq'o	sfefa'e	$x_1$ is inside-out/wrong-side out by standard $x_2$
doıhıao	si'arxai	$x_1$ (event) hurts/damages the respect/high regard/esteem for $x_2=s_2$  held by by $s_1$ with result $x_4$ (state).
doırıaq	si'astu	$st_1$ is a place of honor/[shrine/podium/wall area/trophy case] for person/thing/[event] $st_2=si_2$ venerated/honored by $si_1$
nıaoruq	si'ercarvi	$c_1=s_1$ snows to $c_2$ from $c_3$.
nıaopuefuq	si'ercutci	$c_1$ is a snowshoe for covering/protecting feet/hooves $c_2$, and of material $c_3$.
nıaosoı	si'erda'a	$x_1$ engages in a snowball fight with $x_2$ over issue $x_3$, using snow/snowballs $x_4$.
nıaojıo	si'erdi'u	$d_1$ is an igloo for purpose $d_2$.
nıaoroınaoruq	si'erjoijaucarvi	$c_1=s_1=d_1$ sleets [rain with snow] to $c_2$ from $c_3$.
nıaofuaq	si'exra	$p_1=s_1$ is a snow sculpture/statue/[work of art made from snow] representing/depicting/showing $p_2$ made by artist $p_3$.
hore'afarılabı	sicfi'ocinfo	$z_1=c_1$ is a West African lion [Panthera leo senegalensis] of breed $c_2$.
dıemıu	sidysmu	$x_1$ is a figurative/metaphorical/non-literal meaning/interpretation of $x_2$ recognized/seen/accepted by $x_3$ .
sıgagoqceu	sigdamva'u	$x_{1}$ is a breathe with smoke source-cigar $x_{2}$. (omit, $x_{3}$ = vasxu2 (breathed)  = danmo1 (smoke)).
sıgaceu	sigva'u	$v_1$ is a cigarette/cigar smoker; $v_1$ smokes cigarettes/cigars.
sıgapeq	sigyple	$p_1$ is a / is a quantity of rolling paper from source $p_2$.
sıgapeqboe	sigyplebo'o	$p_1$ is a piece of rolling paper from source $p_2$.
sırıkoaı	sikyju'e	$x_1=j_1=s_1$ is a web / spider's web / network or interconnected structure resembling a web, produced by $x_2=s_2$, allowing passage of / including $x_3=j_2$, prohibiting passage of / excluding $x_4=j_3$, web properties $x_5=j_4$.
cheodıba	simbasti	$x_1$ trades places with $x_2$ in circumstance $x_3$.
cheodıbatua	simbasygau	$x_1$ interchanges $x_2$ and $x_3$ in circumstance $x_4$.
cheosho	simbi'o	$x_1$ (plural) become mutual in property $x_2$ (ka).
cheosoı	simda'a	$x_{1}$ fight [each other] over issue $x_{2}$ (abstract).
cheoshe	simni'i	$x_1$ and $x_2$ entail each other.
cheopaı	simpe'o	$x_{1}$ are friends [of each other].
cheoneu	simsumji	$x_1$ is the sum of all of $x_2$ added together
cheomıujeq	simtu'i	$x_1$ (set) agree with each other that $x_2$ (proposition) is true about matter $x_3$
oguı'aıpı	sincycrida	$c_1$ is a dragon/lindworm of mythos/religion x2.
oguı'ıqcıe	sincykaifi'e	$x_1$ is an eel of species $x_2$.
nuobuaq	sipfli	$x_1$ fails at going to sleep; $x_1$ can't sleep; $x_1$ suffers from insomnia (currently)
nuosue	sipmi'e	$m_1$ hypnotizes $m_2$ with hypnotic command $m_3$(event/state). $m_1$ is hypnotic
nuonoqtua	sipsavgau	$g_1=s_1$ snores.
nuomuse	sipsmacu	$x_1$ is a dormouse of species $x_2$.
nuochıa	siptcu	$x1=s1=n1$ is sleepy for reason $x2=n3$
nuoshao	sipydji	$d_1=s_1$ is drowsy/sleepy.
nuotıe	sipygai	$x1=g1$ is a blanket
nuoceu	sipyva'u	$x1=s1=v1$ snores
reocıa	skacau	$x_1$ is colorless to observer $x_2$
reosıu	skasmi	$x_1$ resembles $x_2$ in color $x_3$
dıulua	skefi'a	$c_1$ is science/technology-oriented science fiction about plot/theme/subject $c_2$ by author $c_3$, based on science $s_1$.
dıukua	skeku'a	$x_1=k_1$ is a laboratory [room] for studying science $x_2=s_2$.
dıupoq	skepre	$p_1$ is a scientist pertaining to science $s_1$ about subfield $s_2$
nhoqcıa	skocau	$x_1$ is wireless/untethered.
nhoqchao	skoma'e	$m_1$ is an aerial tramway carrying $m_2$ in/on lift $m_3$, propelled by $m_4=s_1$.
nhoqnıu	skospa	$x_1$ is a vine of genus/species/variety $x_2$.
kuqcuao	skubancu	$x_1$ is metalinguistic with respect to the expression by $x_2$ of text $x_3$ for audience $x_4$ via medium $x_5$ .
kuqshao	skudji	$d_1$ means/intends to say $c_2$ to $c_3$ via medium $c_4$.
kuqsue	skumi'e	$m_1=c_1$ expresses/states an order to $m_2=c_3$ for $m_3$ (event/state) to happen.
kuqchase	skutadji	$t_1$ is a manner of expression of $c_1$, saying $c_2$ to $c_3$ via medium $c_4$ under conditions $t_3$.
rakunhe	slakylai	$x_1$ contains $x_2$ (number) syllables.
rakuchu	slakymidju	$m_1$ (sance) is (in)/occupies the nucleus of syllable $s_1=m_2$.
rakupaq	slakypau	$p_1$ is a mora [linguistics]/component of syllable $p_2=s_1$ in language $s_2$.
rakupaqsaqlıaq	slakypaucibmei	$m_1$ is trimoraic/is the mass of three morae formed from set of mora $m_2$ whose n member(s) are $m_3=p_1$.
rakupaqshılıaq	slakypaupavmei	$m_1$ is monomoraic/is the mass of one morae formed from set of morae $m_2$ whose n member(s) are $m_3=p_1$.
rakupaqgulıaq	slakypaurelmei	$m_1$ is dimoraic/is the mass of two morae formed from set of morae $m_2$ whose n member(s) are $m_3=p_1$.
raku'aıgaram	slakypevgra	 $x_1$ (zoi quote) is $x_2$ moras/morae in 'weight' (default: 1) by standard $x_3$.
acıruq	slamycarvi	$c_1=s_1$ is acid rain raining on/to $c_2$ from $c_3$.
toaıjıo	sledi'u	$x_1$ is a room, building unit for purpose $x_2$
toaıchu	slemidju	$x_1$ is a nucleus of cell $x_2$ [default biological].
toaıpaq	slepau	$x_1=pagbu_1=selci_1$ is an irreducible/fundamental/indivisible part or constituent or unit which partially composes whole $x_2=pagbu_2$.
furımuoıtua	slicargau	$x_1$ causes $x_2$ to rotate about $x_3$ back and forth with frequency $x_4$
furıtua	sligau	$g_1$ swings $s_1$.
furıdıatua	slijdikygau	$x_1=g_1$ damps $x_2=j_1=s_1$ by amount $x_3=j_3$
furıgıu	slili'i	$x_1$ is a sinusoidal line
kepanıu	slunyspa	$sp_1$ is an onion plant (genus Allium) of species/strain $sp_2$ with onions/scallions $sl_1$.
sıudu	smimlu	$siml_1=sims_1$ resembles/looks like/appears to be similar/parallel to $sims_2$ in property/quantity $sims_3$ to observer $siml_3$ under conditions $siml_4$
sıucheo	smisi'u	The members of $x_1=simx_1$ (set) resemble one another in property $x_2=simx_2$.
sıuruo	smitra	$x_1=t_1=s_1$ acts like/similarly to $x_2=t_2=s_2$ in property $x_3=s_3$ under conditions $x_4=t_3$.
mıudue	smudra	$x_1=d_1=s_1$ is semantically correct in situation/context $x_2=d_3$, having meaning $x_3=s_1$ according to interpreter $x_4=s_3=d_4$.
mıugıq	smudukti	$d_1$ and $d_2=s_2$ are antonyms of each other.
mıutua	smugau	$g_1$ refers to $s_1$ with expression $s_2$ recognized by $s_3$.
mıujuı	smujbi	$x_1$ (symbol/text) is close to $x_2$ (symbol/text) in meaning, as seen by $x_3$.
mıulım	smujmi	$x_1$ understands the meaning of $x_2$ that is introduced by $x_3$
mıucuoıruaq	smuki'irxu'a	
mıucuoıruaq	smuki'ixu'a	$x_1=xu_1=c_2=s_3$ defines / assigns meaning / attributes definition $x_2=c_1=s_1$ to $x_3=c_2=s_2$; $x_1$ defines $x_2$ to be $x_3$.
mıushe	smuni'i	$x_1$ semantically entails $x_2$; the latter has the former as one of its semantic consequences.
mıusıo	smusi'o	$sm_1=si_1$ is the abstract meaning of $sm_2$ recognized/seen/accepted by $sm_3$ 
mıudıu	smuske	$sa_1$ is semantics with methodology $sa_3$.
mıukuq	smusku	$x_1$ expresses meaning $x_2$ to addressee/audience $x_3$ by doing $x_4$ (property of $x_1$)
laqkopıtoa	snafu'ivla	$x_1$ is an onomatopoeic word meaning $x_2$ in language $x_3$, based on sound $x_4$ emitted by $x_5$
laqlaı	snasni	$x_1$ is an (auditory) signal/alarm/notification/click/beep representing $x_2$
laqkaochuo	snaveitci	$t_1$ is a microphone for recording sound $s_1$ produced/emitted by $s_2$.
laqsı	snazga	$x_1$ listens to $x_2$
laıbeo	snicne	$x_1$ is a variable taking value $x_2$ under conditions $x_3$.
laıtua	snigau	$x_1$ assigns symbol/variable $x_2$ to value/referent $x_3$ for observer $x_4$.
laılaı	snile'u	$x_1$ is an ideogram/symbol in writing system $x_2$ meaning $x_3$.
nıaomeı	snimyma'a	$x_1=c_1=s1$ is a snow-capped mountain projecting from land mass $x_2=c_2$
laımoıtue	snipeitcini	$x_1$ is the pre-operational stage as experienced by child $x_2$
laıcheoneu	snisimsumji	$x_1$ is the sigma summation of expression $x_2$ with variable $x_3$ over domain $x_4$.
laılaq	snisna	$x_1$ is an alarm/beep/click/bell (sound) produced by $x_2$ 
laıfuaq	snixra	$x_1$ is an emblem/token/icon depicting $x_2$
meoqshıao	snocanci	$c_1$ fades from location $c_2$
meoqhuaq	snomau	$x_1$ is slower than $x_2$ at $x_3$ (event) by margin $x_4$.
meoqsoqfurı	snoraisli	$x_{1}$ is an oscillate with oscillation state $x_{2}$ with range limited by extreme $x_{3}$.
keoınua	snucpa	$x_1=s_1=c_1$ negotiates $x_2=s_2=c_2$ with $x_3=c_3$
keoırıaq	snustu	$s_1$ is a forum for $c_1$ to discuss/talk about topic/subject $c_2$.
soꝡanulı	sobgrasu	$s_1=g_1$ is a quantity of soybean oil from soybeans of species/variety $s_2=g_2$.
soꝡanao	sobjau	$s_1=d_1$ is made of/contains/is a quantity/expanse of soy milk/soya milk/soybean milk/soy juice/soy drink from soybeans of species/variety $s_2$.
hoechaq	soldei	$x_1$ is Sunday of week $x_2$ on calendar $x_3$.
hoegıogıu	solgusli'i	$x1=l1$ is a sunbeam/sunray/[line of sunlight] illuminating $x2=g2$
hoehoaq	soljelca	$j_1$ is sunburnt / tanned by the sun
hoerujı	solkruji	$k_1$ is sunscreen/sunblock/sun lotion of composition $k_2$
hoechea	solmapku	$x_1$ is a sun hat/sun bonnet
hoenıu	solspa	$sp_1$ is a sunflower (genus Helianthus) of species/strain/cultivar $sp_2$.
hoenıunulı	solspagrasu	$g_1$ is a quantity of/is made of/contains sunflower oil from sunflower $sp_1=g_2$.
hoenıupoaı	solspatsi	$t_1$ is/are (a) sunflower seed(s) of sunflower $sp_1=t_2$.
hoegıaotuatama	solsudgautamca	$g_2=su_1=t_1$ is a sun-dried tomato of species/strain/variety $t_2$, dried by sun $g_1=so_1$ [default: sun of home planet Earth].
soıchemepaq	songripau	$x_1$ is an army company, a subdivision of army unit $x_2$ which serves country/nation/group $x_3$.
soıchemepaqtoaı	songripausle	$x_1$ is an army platoon, a subdivision of army unit $x_2$ which serves country/nation/group $x_3$.
soıchesoıchao	sonjamkarce	$k_1$ is an armoured personnel carrier propelled by $k_3$.
puızujoe	sorbaucre	$c_1$ is a polyglot, proficient in languages $c_2=b_1$.
puısejemaı	sorcinpa'i	$x_1=c_1=p_1$ is sexually polyamorous/sexually loves many people/more than one person including, but not limited to, set $x_2=p_2$ in situation/activity/state $x_3=c_2$, exhibiting sexuality/gender/sexual orientation (ka) $x_4=c_3$ by standard $x_5=c_4$.
puıseje	sorcinse	$c_1$ is polysexual in situation $c_2$ by standard $c_4$.
puıseaq	sorgle	$x_1$ has sex with a lot of people; $x_1$ is a slut/a player
puıcoeteı	sorjontai	$t_1$ is a web-shape, manifested by $t_2$.
puıdua	sorju'o	$x_1$ is knowledgable about subject $x_2$ by epistomology $x_3$
puı'ıq	sorkai	$x_{1}$ has/is characterized by many properties/features/traits/aspects/dimensions, which are $x_{2}$ (ka)
puıgam	sorkubli	$x_1$ is a mucube
puıtıeqgoa	sorlutca'u	$p_1=c_1$ is a maze (an area with many paths) occupied by $c_2$, with route(s) leading to exit $p_2$ from entrance $p_3$ via points including $p_4$ (set).
puıhuaq	sormau	$x_1$ is more numerous than $x_2$
puıkuoı	sorme'a	$x_1$ is less numerous than $x_2$
puılıaq	sormei	$x_1$ are numerous/many
puızaı	sorpa'a	$p_1$ hopes for $p_2$ (event); $p_1$ hopes that $p_2$ happens.
puımaı	sorpa'i	$x_1=p_1$ is polyamorous/loves many people (romantic love implied), including, but not limited to, set $x_2=p_2$.
puıpoqchaoce	sorprekarcytcana	$t_1$ is a bus terminal/station/depot in transport system $t_2$ for buses for carrying $p_1=k_2$ 
puınuojıo	sorsipydi'u	$d_1$ is a dormitory (building/place) where people $x_2$ (complete mass) sleep.
puıreo	sorska	$sk_1$ is/appears to be colorful/many-colored as perceived/seen by $sk_3$ under conditions $sk_4$.
puıtoaıjıaq	sorslemu'e	$x_1$ is a cellular automaton containing cells $x_2$ defined by rules $x_3$
puıteı	sortai	$x_1$ is polymorphic, has polymorphism
puıshıaq	sortu'e	$x_1$ is a myriapod
puıchıo	soryroi	$x_1$ happens many times in interval $x_2$.
puıruabarua	soryrulzgu	$r_1$ is a  many-flowered/multiflora/baby/Japanese/seven-sisters/Eijitsu roserose (Rosa multiflora) of species/strain $r_2$.
poaırujı	sovykruji	$k_1$ is made of/contains a quantity of custard.
neıkojoaq	sozmoija'a	$j_1$ has the rank of General/Admiral/Air Chief Marshal (equivalent of NATO OF-9) in military unit /organization $j_2$.
nıugoeq	spabi'u	$b_1$ is a hedge separating $b_2$ and $b_3$ in $b_4$ made of plants of species $s_2$.
nıudueq	spafoi	$f_{1}$ is a brush/shrubland [field of plants] with predominant plant species/cultivar $s_{2}$.
nıunulı	spagrasu	$c_1$ is a quantity of plant oil from plant $c_2=s_1$.
nıume	spagunma	$x_{1}$ is a jointly-plant with component of mass $x_{2}$.
nıutıuqleu	spasatlitki	$l_1$ is a quantity of nectar, of composition/material including $sa_1=l_2$ (mostly sugar), from plant $sp_1=sa_2$, liquid under conditions $l_3$.
nıucaqlıe	spatrofri	$s_1$ is an bee-orchid/spider orchid (genus Ophrys) of species/strain/cultivar $s_2$.
seoceorıtı	specfari'i	$r_1$ is a wedding ceremony marrying $x_2=s_1$ to $x_3=s_2$.
seoluo	spelanzu	$x_1$ is the family of the spouse of $x_2$, composed of members $x_3$ via bonds/connections $x_4$, where the spousal arrangement is in accord with law/custom $x_5$.
seofa	speli'u	$l_1$=$s_1$ travel on honeymoon to $l_2$ by means $l_3$.
seomama	spemamta	$x_1$ is the mother of a spouse (mother-in-law) of $x_2$, according to law/custom $x_3$.
seokuoı	speme'a	$m_1=s_1$ is a concubine/lesser spouse of $s_2$ under law/custom/convention $s_3$.
seo'aba	spepa'u	$x_1$ is the father-in-law (father of a spouse) of $x_2$ according to custom/law $x_3$.
seopao	sperirni	$x_1$ is the parent-/mother-/father-in-law (parent of spouse) of $x_2$ according to custom/law $x_3$.
seocheo	spesi'u	$si_{1}$ is/are married couple(s) under law/custom/tradition/system/convention $sp_{3}$.
seoshaı	spesti	$x1$=$sp1$=$st1$ is divorced from $x2$=$sp2$ by law/convention $x3$=$sp3$
seopıa	spetunba	$x_1$ is a sibling-in-law (sibling of a spouse) of $x_2$ according to custom/law $x_3$.
haıdatua	spogau	$g_1$ destroys, using/through event $d_1$, object/person $d_2$.
haıdapueq	spostapa	$sp_1=st_1$ crushes/destroys by stomping $sp_2=st_2$ using limbs $st_3$.
rıaıfeoq	sradjine	$x1=d1=s1$ is a bearing of material $x2=d2$, supporting $x3=s2$ against force/opposition $x4=s3$
poıbadueq	srasyfoldi	$x_1$ is a lawn, meadow
gomleoqbıa	srebadbi'a	$bi_1=ba_2$ is allergic to $ba_3$ with symptoms $bi_2$.
gomleoq	srebandu	$x_1$ erroneously defends $x_2$ against $x_3$; $x_2$ is allergic to $x_3$.
gommetoa	srejvo	$x_1$ is an error/wrong/improper lujvo with error $x_2$ considered to be an error by standard $x_3$
gomtı	srezva	$z1$(object/event) is erratically located at $z2$(event/location [refers to a nonce location for an object/activity that is mobile])
